,AePSD (um^2),dV_{max} (mV) - Spine Head,dV_{max} (mV) - Dendritic Shaft,dV_{max} (mV) - Soma,SiS (0) or DiS (1)
193,0.107081,6.852719433658848,2.3601579155517385,0.2747378838190997,0.0
194,0.21862,6.87975742982664,3.3798554772720593,1.0086354980112446,0.0
195,0.214452,6.0791018112524355,3.3475084971691302,0.9967203414148713,0.0
196,0.0241365,1.598709981651183,0.3942132752723353,0.1173230019211502,0.0
197,0.0323779,0.9626215608953146,0.533136213487694,0.15778558482992366,0.0
198,0.0897458,4.847990943962955,1.4251968444808796,0.41657323107968125,0.0
199,0.0855953,2.3361457309202365,1.4009122944354573,0.40031340889076716,0.0
200,0.110468,3.2141915601189055,1.7955360118018575,0.5076860270078924,0.0
201,0.0502925,2.5293033529291193,0.8259507071129093,0.23072246169381572,0.0
202,0.0530938,1.9748815488860316,0.9860965576196605,0.24046747304485905,0.0
203,0.0573952,1.8669679971381328,1.0641417602308962,0.2628215608733768,0.0
204,0.0324926,3.0883503352968518,0.5255198780450172,0.15437707871097928,0.0
205,0.0907753,4.404677589935119,1.4521159481153347,0.42072187723165655,0.0
206,0.406189,17.748941101657067,5.603095515255518,1.7575800702587827,0.0
207,0.405484,11.053316211432545,6.869629326590079,1.689437254515937,0.0
208,0.347904,17.827986102222262,5.581404496265904,1.3410567232484851,0.0
209,0.105572,3.8993053857655298,1.9435307113250957,0.449822223452216,0.0
210,0.401304,9.831074213006495,7.0114777406785365,1.6077000497960512,0.0
211,0.332628,9.60428066783765,5.774594843165588,1.3439052494537265,0.0
212,0.0834667,4.244143037781711,1.524810182540108,0.362206467576371,0.0
213,0.119421,4.875304027654863,2.1609725009387972,0.5183124867713218,0.0
214,0.131878,4.5480129275882035,2.7742576335624562,0.46560216724067516,0.0
215,0.135945,4.320927405181806,2.867117559523294,0.4758600044320218,0.0
216,0.0463833,2.0136273827304763,1.0038990872303941,0.1615392970488898,0.0
217,0.307609,9.477853747978997,6.183323278970349,1.0064117213058665,0.0
218,0.196009,6.909824974720564,4.039527894527922,0.644654013257167,0.0
219,0.0720813,2.4451539665742246,1.555706275042553,0.24304378241050983,0.0
220,0.0150666,1.5168319323344122,0.32874749942133974,0.05079558161118314,0.0
221,0.0464879,1.5208351294737952,1.0142922017076614,0.15456922757171299,0.0
222,0.13275700000000001,8.032487974331495,2.721785547734271,0.4175687221205635,0.0
223,0.233385,7.493369032279034,4.800484443184786,0.7299228006262695,0.0
224,0.0330145,1.9479099590434714,0.7176057981271668,0.10868709691577294,0.0
225,0.277611,9.276599238840511,5.609049438696246,0.854595168942808,0.0
226,0.267572,7.500677507169364,5.494329485525924,0.8559014634381583,0.0
227,0.226936,6.77472188821654,4.677291899163819,0.7658737047762969,0.0
228,0.0505869,3.9070165191674704,1.075986043612204,0.17648823626005594,0.0
229,0.085985,2.5515439276681064,1.8403318321488058,0.3089156868273051,0.0
230,0.0243583,1.548056148152284,0.532633314388093,0.07727649106631418,0.0
231,0.0509996,1.9868608868853954,1.1102258308591502,0.1596125655421332,0.0
232,0.0531234,4.050602577728142,1.135064709249221,0.1648891420206553,0.0
233,0.193279,7.166261228349427,3.991000386529862,0.5844717657333405,0.0
234,0.0632076,5.033234438638004,1.3382343179192304,0.19879683839161544,0.0
235,0.162192,6.9703579277289265,3.352213694642799,0.4993267344344616,0.0
236,0.388029,13.28561797431356,7.650335431906953,1.0598839233797008,0.0
237,0.0212,1.863727979638682,0.46490697276969684,0.06301183783271824,0.0
238,0.0431536,2.4404786347166834,0.9402209096242302,0.12760480763692783,0.0
239,0.277637,9.04163915637995,5.638041500301938,0.809070784549661,0.0
240,0.0902675,6.829432556527834,1.8871295274195603,0.26490379682341825,0.0
241,0.0900165,4.096236568319952,1.9190075260439414,0.2737486441120893,0.0
242,0.046491,2.6039328492738463,1.006798283842528,0.14244838987673347,0.0
243,0.0374292,3.358755839104518,0.8070157971070273,0.11329056700512297,0.0
244,0.0836539,3.018193472288587,1.8018271499893217,0.25439353062081693,0.0
245,0.100223,3.944359074754445,2.143052869111628,0.2993358334417735,0.0
246,0.420864,13.608676125656565,8.24851356110603,1.1700351740894916,0.0
247,0.0250055,4.305386347942388,0.5367479035772789,0.0738406021385174,0.0
248,0.0581222,6.3679466950650365,1.2264651125225896,0.16835951469933264,0.0
249,0.0438766,6.650776872799476,0.9244501477553229,0.12715831191638927,0.0
250,0.037437,4.249193437762855,0.8043575891192631,0.11003574777133451,0.0
251,0.0881906,5.3706192344217385,1.8739180213452613,0.2512654909470484,0.0
252,0.160618,8.532964993839094,3.3139726107650063,0.44637843786885867,0.0
253,0.172653,6.882061804074716,3.61270711992951,0.4798728684734641,0.0
254,0.193129,7.958036266199393,4.006013186674821,0.5331161053292846,0.0
255,0.106131,4.4489600842674975,2.2746655021128817,0.3004682055000103,0.0
256,0.01694,1.6938677688197288,0.372304480107573,0.04978167721009186,0.0
257,0.0262258,2.415131352408423,0.5769486198691709,0.07456010229122967,0.0
258,0.0175801,1.002979090112973,0.3924608072850191,0.05006786669923713,0.0
259,0.0805202,3.449461233381726,1.7538774338473928,0.22489268597993828,0.0
