,[Ca^{2+}]_{max} (uM),Percentage VDCC-dep [Ca^{2+}]
277,0.37867008740242347,9.452646100243257
278,0.2597498512595092,13.651972092607279
279,0.36986977200138693,9.784670575783538
280,0.26356834792827555,12.819480847938014
281,0.09944874291152622,28.88956750340952
282,0.2445161349044426,13.259591968598205
283,0.2520966689105689,12.762666667617783
284,0.21729404089054913,15.20620750255668
285,0.21194374153349646,15.250445026786863
286,0.37707049230513434,9.182978897882176
287,0.2371681214688975,13.720467996520325
288,0.34692315820451647,9.403983947538986
289,0.21318054401813005,15.125418495497433
290,0.35662959583117126,9.60162570076577
291,0.26036970319103525,12.369822958704379
292,0.3549730989335188,9.95053813862854
293,0.18143232216318675,17.38647261703562
294,0.24582419000421266,13.320666987612018
295,0.3207587375718989,10.454142261749656
296,0.42011813258211306,7.687858155901727
297,0.4001913096361307,8.01217020375672
298,0.3658815190646626,9.469161538364313
299,0.27107711108671884,11.948301651343785
300,0.4261700972212201,7.552328202891112
301,0.4877363796499,7.085793767450321
302,0.1880306610677562,17.14462759718377
303,0.36552280199148723,8.894610840732897
304,0.33088438322172775,9.989901204767992
305,0.3908334324769268,8.340549603688919
306,0.5264259593040251,6.636981183015567
307,0.24572995090993158,13.158672202377897
308,0.1936328400048822,16.420345905385915
309,0.5345750763148353,6.958210738366355
310,0.2232087889850062,14.359213337809928
311,0.27909954327244546,11.607093528290468
312,0.23792023317460512,13.59685080322075
313,0.4390529870786444,7.43146068208449
314,0.38125491398160805,9.447449070140312
315,0.5621948604906833,6.320882076283696
316,0.2865907452787704,11.410321130046086
317,0.3772666857607997,9.282412420795783
318,0.23806004849205767,13.538584304454481
319,0.4446369389133634,7.565434916420921
320,0.3881335144145617,8.41489042616751
321,0.24985219436421977,13.021779806931077
322,0.24590631065465943,13.877433224614155
323,0.2545014414490192,12.990618092055294
324,0.3590068899819203,9.502454475625942
325,0.38281012967926786,8.859647832576933
326,0.19332672794897712,16.588564878071498
327,0.11794859302219621,25.286241080496485
328,0.34482969831860866,9.70130198281205
329,0.20417640346998808,15.783125640700991
330,0.26603531417664905,12.315303188908711
331,0.1750081655312016,18.02887766832104
332,0.21430197344072835,14.987307231224833
333,0.19038389856603768,17.06930604460438
334,0.359308894884399,9.394248185721544
335,0.19231435261683902,16.62316128903749
336,0.19990767995163158,15.925841938401064
337,0.2414704387320761,13.533106864425271
338,0.17288519783835601,18.2274414448254
339,0.18623700753250474,17.13913934798429
340,0.4994656514332272,6.755697976572939
341,0.323192305548723,10.110288908528952
342,0.3673780038309785,8.903302830353333
343,0.23567525253308944,13.750603933555173
344,0.4542167773066712,7.087227199553725
345,0.4187051574306099,8.147942749587301
346,0.6676365913010931,4.695120208539816
347,0.41933425215912046,8.72312423583541
348,0.43432060034106634,7.583342009963534
349,0.42051904176454435,8.07803827687541
350,0.20903386297315904,15.550413177270528
351,0.3363119910352862,10.052756548260566
352,0.3289897103157954,9.872556894857087
353,0.426036370013118,7.959131071862013
354,0.33532900073251637,9.948190524551936
355,0.3246877075435869,10.053979418812176
356,0.48730573828764334,7.719907078825273
357,0.5010508704539423,6.402615429343372
358,0.3779728188752046,8.947386361989496
359,0.37396662129543523,9.065634696759306
360,0.4324919360660159,7.984233222632852
361,0.37642792792065916,8.943964048032527
362,0.2948728642400845,11.130209959656423
363,0.3685278289499271,8.991984696294997
364,0.318687875164687,10.281306152802628
365,0.21557537227493892,14.918359997630048
366,0.9919354855181953,6.099974143207342
367,0.3154613761601337,10.592243952994384
368,0.39161874839409994,8.629149018186144
369,0.39382011714181475,8.459030208093665
370,0.22097839150242568,14.765775066496234
371,0.27149818260814496,12.511364823382753
372,0.49935527933087276,7.039661503987005
373,0.4692744767282544,7.48850988043539
374,0.5569134987456623,5.7082446565120515
375,0.37263161067629924,8.811514740011106
376,0.42088017015783086,7.88806742898881
377,0.31243247583068745,10.651609419158826
378,0.2508699383512162,13.015208883846729
379,0.302649880703148,10.82550001909558
