,t(ms),Conductance NMDA,Conductance AMPA,Conductance GABA
847,101.62162162162161,0.002905885708000949,3.827441779331735e-25,3.827441779331735e-25
848,101.74174174174173,0.0028854254111483186,3.580359581825865e-25,3.580359581825865e-25
849,101.86186186186185,0.002865109174933085,3.349227884900803e-25,3.349227884900803e-25
850,101.98198198198197,0.0028449359850265055,3.133016996934347e-25,3.133016996934347e-25
851,102.1021021021021,0.002824904834241702,2.9307636985024793e-25,2.9307636985024793e-25
852,102.22222222222221,0.0028050147224833915,2.741566951237278e-25,2.741566951237278e-25
853,102.34234234234233,0.002785264656697947,2.5645838837013825e-25,2.5645838837013825e-25
854,102.46246246246245,0.002765653650823809,2.3990260363959397e-25,2.3990260363959397e-25
855,102.58258258258259,0.00274618072574227,2.244155849173883e-25,2.244155849173883e-25
856,102.70270270270271,0.002726844909228581,2.0992833754098674e-25,2.0992833754098674e-25
857,102.82282282282283,0.00270764523590341,1.9637632082881158e-25,1.9637632082881158e-25
858,102.94294294294295,0.002688580747184651,1.8369916055154222e-25,1.8369916055154222e-25
859,103.06306306306307,0.002669650491239551,1.7184037996494803e-25,1.7184037996494803e-25
860,103.18318318318319,0.0026508535229372056,1.6074714820600635e-25,1.6074714820600635e-25
861,103.30330330330331,0.0026321889038013616,1.5037004493143205e-25,1.5037004493143205e-25
862,103.42342342342343,0.0026136557019635566,1.406628401500698e-25,1.406628401500698e-25
863,103.54354354354355,0.0025952529921166047,1.315822882682945e-25,1.315822882682945e-25
864,103.66366366366367,0.0025769798554683967,1.230879354309116e-25,1.230879354309116e-25
865,103.78378378378379,0.0025588353796960153,1.151419392992499e-25,1.151419392992499e-25
866,103.90390390390391,0.0025408186589002033,1.0770890046355182e-25,1.0770890046355182e-25
867,104.02402402402403,0.0025229287935601254,1.0075570473861915e-25,1.0075570473861915e-25
868,104.14414414414415,0.002505164890488452,9.425137564013257e-26,9.425137564013257e-26
869,104.26426426426427,0.0024875260627867817,8.816693638442137e-26,8.816693638442137e-26
870,104.38438438438439,0.0024700114298013415,8.247528079690545e-26,8.247528079690545e-26
871,104.50450450450451,0.002452620117079035,7.715105255409961e-26,7.715105255409961e-26
872,104.62462462462463,0.0024353512563237765,7.217053222119827e-26,7.217053222119827e-26
873,104.74474474474475,0.002418203985353133,6.751153158200444e-26,6.751153158200444e-26
874,104.86486486486487,0.002401177448055293,6.31532947904363e-26,6.31532947904363e-26
875,104.98498498498499,0.0023842707943463127,5.907640590323774e-26,5.907640590323774e-26
876,105.10510510510511,0.0023674831801276715,5.52627023819602e-26,5.52627023819602e-26
877,105.22522522522523,0.00235081376724414,5.169519417886178e-26,5.169519417886178e-26
878,105.34534534534535,0.0023342617234419255,4.835798804624858e-26,4.835798804624858e-26
879,105.46546546546547,0.0023178262223271175,4.52362167320636e-26,4.52362167320636e-26
880,105.58558558558559,0.0023015064433244367,4.23159727462853e-26,4.23159727462853e-26
881,105.70570570570571,0.002285301571636263,3.958424640306286e-26,3.958424640306286e-26
882,105.82582582582583,0.0022692107982019466,3.702886786257171e-26,3.702886786257171e-26
883,105.94594594594595,0.0022532333196574285,3.463845291438244e-26,3.463845291438244e-26
884,106.06606606606607,0.0022373683382951237,3.240235226080606e-26,3.240235226080606e-26
885,106.18618618618619,0.0022216150620240874,3.031060407427769e-26,3.031060407427769e-26
886,106.30630630630631,0.0022059727043304837,2.8353889617419114e-26,2.8353889617419114e-26
887,106.42642642642643,0.0021904404842382997,2.652349172806599e-26,2.652349172806599e-26
888,106.54654654654655,0.00217501762627037,2.48112559843144e-26,2.48112559843144e-26
889,106.66666666666667,0.002159703360409651,2.3209554376574873e-26,2.3209554376574873e-26
890,106.78678678678679,0.002144496922060772,2.1711251324791453e-26,2.1711251324791453e-26
891,106.90690690690691,0.0021293975520118723,2.030967188943584e-26,2.030967188943584e-26
892,107.02702702702703,0.0021144044963966897,1.8998572034654726e-26,1.8998572034654726e-26
893,107.14714714714715,0.0020995170066569185,1.7772110811091543e-26,1.7772110811091543e-26
894,107.26726726726727,0.0020847343395048444,1.6624824334459762e-26,1.6624824334459762e-26
895,107.38738738738739,0.002070055756886232,1.5551601443940817e-26,1.5551601443940817e-26
896,107.50750750750751,0.0020554805259434686,1.4547660931963843e-26,1.4547660931963843e-26
897,107.62762762762763,0.0020410079189789867,1.360853024392817e-26,1.360853024392817e-26
898,107.74774774774775,0.0020266372134189244,1.2730025552974533e-26,1.2730025552974533e-26
899,107.86786786786787,0.0020123676917770477,1.1908233121037398e-26,1.1908233121037398e-26
900,107.98798798798799,0.0019981986416189373,1.113949186314369e-26,1.113949186314369e-26
901,108.10810810810811,0.0019841293555264137,1.042037703728085e-26,1.042037703728085e-26
902,108.22822822822823,0.0019701591310622123,9.747684987171966e-27,9.747684987171966e-27
903,108.34834834834835,0.001956287270734925,9.118418869988547e-27,9.118418869988547e-27
904,108.46846846846847,0.001942513081964165,8.529775305417037e-27,8.529775305417037e-27
905,108.58858858858859,0.0019288358770459969,7.979131886600168e-27,7.979131886600168e-27
906,108.70870870870871,0.0019152549731185989,7.464035497315638e-27,7.464035497315638e-27
907,108.82882882882883,0.0019017696921281634,6.982191383344409e-27,6.982191383344409e-27
908,108.94894894894895,0.0018883793607950543,6.531452929341197e-27,6.531452929341197e-27
