,t(ms),Total [Ca^{2+}] (uM),VDCC-dep [Ca^{2+}] (uM),NMDAR-dep [Ca^{2+}] (uM)
6093,304.6499999999968,0.004161071450442078,0.0036533144108236524,0.0005077570396184259
6094,304.69999999999675,0.004159811221058949,0.0036532672813497477,0.0005065439397092013
6095,304.7499999999967,0.004158553977140724,0.0036532202698614518,0.0005053337072792721
6096,304.79999999999666,0.004157299711708354,0.003653173376063319,0.0005041263356450355
6097,304.8499999999966,0.004156048417798813,0.003653126599660638,0.0005029218181381746
6098,304.89999999999657,0.004154800088465068,0.0036530799403594427,0.0005017201481056253
6099,304.9499999999965,0.004153554716776037,0.0036530333978664975,0.0005005213189095396
6100,304.9999999999965,0.0041523122958165605,0.003652986971889305,0.0004993253239272555
6101,305.04999999999643,0.004151072818687357,0.0036529406621360963,0.0004981321565512607
6102,305.0999999999964,0.004149836278504997,0.003652894468315839,0.0004969418101891582
6103,305.14999999999634,0.004148602668401859,0.0036528483901382266,0.0004957542782636329
6104,305.1999999999963,0.004147371981526101,0.00365280242731368,0.0004945695542124215
6105,305.24999999999625,0.004146144211041618,0.0036527565795533455,0.0004933876314882729
6106,305.2999999999962,0.004144919350128014,0.0036527108465690926,0.0004922085035589211
6107,305.34999999999616,0.004143697391980562,0.0036526652280735143,0.0004910321639070473
6108,305.3999999999961,0.0041424783298101685,0.003652619723779921,0.0004898586060302473
6109,305.44999999999607,0.0041412621568433445,0.0036525743334023435,0.000488687823441001
6110,305.499999999996,0.004140048866322163,0.003652529056655527,0.0004875198096666357
6111,305.549999999996,0.004138838451504228,0.0036524838932549338,0.00048635455824929405
6112,305.59999999999593,0.004137630905662638,0.0036524388429167356,0.0004851920627459029
6113,305.6499999999959,0.004136426222085956,0.0036523939053578172,0.0004840323167281388
6114,305.69999999999584,0.0041352243940781675,0.003652349080295774,0.0004828753137823937
6115,305.7499999999958,0.0041340254149586485,0.003652304367448903,0.0004817210475097454
6116,305.79999999999575,0.004132829278062137,0.0036522597665362153,0.00048056951152592174
6117,305.8499999999957,0.004131635976738689,0.0036522152772774192,0.00047942069946126965
6118,305.89999999999566,0.004130445504353651,0.0036521708993929288,0.00047827460496072203
6119,305.9499999999956,0.004129257854287621,0.003652126632603854,0.0004771312216837662
6120,305.99999999999557,0.00412807301993642,0.0036520824766320104,0.00047599054330440963
6121,306.0499999999955,0.00412689099471105,0.003652038431199902,0.00047485256351114774
6122,306.0999999999955,0.004125711772037669,0.003651994496030736,0.0004737172760069329
6123,306.14999999999543,0.004124535345357549,0.0036519506708484056,0.0004725846745091435
6124,306.1999999999954,0.004123361708127048,0.0036519069553775023,0.00047145475274954575
6125,306.24999999999534,0.004122190853817571,0.003651863349343302,0.0004703275044742686
6126,306.2999999999953,0.004121022775915542,0.003651819852471775,0.00046920292344376714
6127,306.34999999999525,0.004119857467922363,0.0036517764644895694,0.0004680810034327941
6128,306.3999999999952,0.004118694923354389,0.003651733185124026,0.00046696173823036264
6129,306.44999999999516,0.004117535135742885,0.0036516900141031635,0.00046584512163972146
6130,306.4999999999951,0.004116378098634001,0.0036516469511556843,0.0004647311474783166
6131,306.54999999999507,0.004115223805588733,0.0036516039960109697,0.0004636198095777637
6132,306.599999999995,0.004114072250182894,0.0036515611483990784,0.00046251110178381584
6133,306.649999999995,0.004112923426007076,0.0036515184080507467,0.00046140501795632953
6134,306.69999999999493,0.0041117773266666205,0.0036514757746973843,0.000460301551969236
6135,306.7499999999949,0.004110633945781583,0.0036514332480710745,0.0004592006977105088
6136,306.79999999999484,0.004109493276986701,0.0036513908279045683,0.00045810244908213227
6137,306.8499999999948,0.004108355313931361,0.0036513485139312916,0.00045700680000006964
6138,306.89999999999475,0.004107220050279568,0.003651306305885334,0.0004559137443942338
6139,306.9499999999947,0.004106087479709907,0.003651264203501454,0.0004548232762084526
6140,306.99999999999466,0.004104957595915513,0.0036512222065150706,0.00045373538940044253
6141,307.0499999999946,0.004103830392604043,0.0036511803146622706,0.00045265007794177264
6142,307.09999999999457,0.004102705863497635,0.003651138527679797,0.0004515673358178385
6143,307.1499999999945,0.0041015840023328805,0.0036510968453050538,0.0004504871570278268
6144,307.1999999999945,0.0041004648028607925,0.0036510552672761056,0.000449409535584687
6145,307.24999999999443,0.00409934825884677,0.0036510137933316693,0.0004483344655151005
6146,307.2999999999944,0.004098234364070568,0.003650972423211119,0.0004472619408594489
6147,307.34999999999434,0.004097123112326264,0.0036509311566544794,0.0004461919556717848
6148,307.3999999999943,0.004096014497422226,0.003650889993402426,0.00044512450401980016
6149,307.44999999999425,0.004094908513181083,0.003650848933196288,0.0004440595799847953
6150,307.4999999999942,0.004093805153439687,0.0036508079757780368,0.0004429971776616501
6151,307.54999999999416,0.0040927044120490875,0.0036507671208902952,0.0004419372911587921
6152,307.5999999999941,0.004091606282874497,0.0036507263682763295,0.00044087991459816725
6153,307.64999999999407,0.004090510759795254,0.003650685717680045,0.0004398250421152091
6154,307.699999999994,0.0040894178367048015,0.003650645168845993,0.0004387726678588085
